0,1,2,3,4,5,6
102.3,268.38,14.9,20.02,1.39,0.89,0.26
113.45,318.82,15.02,19.95,1.48,1.14,0.41
143.33,362.12,14.93,19.92,2.01,1.34,0.27
191.15,413.65,14.8,20.26,2.04,1.56,0.22
225.87,444.32,14.9,19.9,2.11,1.6,0.26
232.27,447.5,14.73,20.02,2.27,1.66,0.2
232.54,424.35,14.74,20.02,2.34,1.58,0.42
272.1,452.2,15.04,19.84,2.46,1.52,0.41
327.39,502.35,14.82,20.13,2.54,1.48,0.56
349.04,454.1,14.9,20.04,2.35,1.38,0.3
263.42,291.4,15.32,20.1,2.17,1.27,1.27
257.3,308.1,15.06,19.96,2.03,1.21,3.56
246.54,337.9,15.09,20.06,2.08,1.2,9.38
241.08,328.28,15.22,19.98,1.81,1.14,38.1
219.55,306.02,14.98,20.01,1.93,1.02,53.9
212.8,273.55,14.98,19.76,1.77,0.91,73.78
209.99,284.62,14.69,20.15,1.62,0.88,86.56
177.97,264.02,14.81,19.92,1.6,0.84,83.51
142.05,189.12,15.2,20.02,1.48,0.78,79.29
126.06,170.7,14.91,20.16,1.55,0.71,79.67
115.63,168.77,15.09,20.01,0.98,0.66,80.74
111.18,171.48,15.05,20.13,1.06,0.64,74.89
100.58,173.25,14.98,20.04,1.22,0.63,51.26
102.78,228.48,15.12,19.96,1.1,0.71,19.35
110.62,295.17,15.08,19.88,1.43,0.83,8.7
140.49,351.02,14.91,20.07,1.55,1.06,0.44
193.58,419.62,14.76,19.92,1.97,1.27,0.34
240.12,457.0,14.92,19.68,2.38,1.37,0.14
277.16,414.83,15.29,20.1,1.91,1.38,0.37
289.9,403.9,15.16,20.03,1.72,1.39,0.12
282.52,387.22,15.1,20.1,1.73,1.36,0.22
273.83,342.8,15.11,20.12,1.76,1.28,0.44
265.52,325.42,15.18,19.89,2.09,1.18,0.2
244.37,308.62,15.26,19.94,2.03,1.11,0.26
229.83,283.4,14.82,20.39,2.11,1.07,0.33
218.27,298.88,14.95,19.83,2.03,1.12,0.22
213.5,327.02,14.75,19.7,2.1,1.15,7.1
207.76,335.55,14.99,19.99,1.7,1.07,26.88
208.18,338.82,14.72,19.95,1.87,0.99,57.28
197.74,342.68,14.9,19.86,1.26,0.91,67.22
167.22,296.02,15.26,19.82,2.82,0.78,75.3
126.9,244.58,14.89,19.85,2.0,0.57,72.69
110.28,205.82,15.19,20.23,1.97,0.46,71.22
81.9,174.68,15.08,20.1,0.86,0.37,72.23
68.2,144.32,14.94,20.06,2.4,0.33,72.51
61.38,128.45,15.09,20.08,0.92,0.34,66.17
60.92,158.88,14.92,20.06,1.53,0.38,43.45
66.09,191.58,15.01,19.88,2.68,0.48,7.02
82.28,392.13,15.12,20.01,1.89,0.94,0.84
198.64,745.1,15.18,20.07,2.49,1.67,1.24
353.12,784.3,15.17,20.4,3.2,2.07,0.94
268.23,658.75,14.96,20.1,3.51,2.16,0.51
260.19,594.55,15.02,19.9,1.94,2.19,0.6
224.27,496.75,14.98,19.96,2.26,2.22,0.4
175.85,387.38,14.95,20.04,2.36,2.18,0.42
177.8,351.98,14.89,20.07,2.4,2.09,0.66
176.73,324.23,14.8,19.89,3.08,1.94,0.35
178.2,300.48,14.91,19.62,3.51,1.83,0.48
180.17,316.88,15.04,19.94,3.2,1.81,0.81
240.78,408.48,14.93,19.95,3.22,2.01,1.44
442.06,650.85,14.73,19.8,3.82,2.45,1.62
550.16,849.05,15.12,20.2,5.8,1.64,6.24
232.77,517.83,15.19,20.26,2.54,0.7,35.85
106.7,314.02,14.66,20.14,0.4,0.63,75.18
124.51,279.98,15.11,20.07,1.62,0.66,101.86
96.74,252.12,15.1,20.26,1.63,0.59,84.49
61.8,189.38,15.19,19.99,1.74,0.38,60.07
73.27,159.38,14.9,20.27,1.58,0.49,69.48
49.38,118.55,14.94,20.04,1.6,0.44,58.83
59.13,165.22,15.09,19.89,1.65,0.46,21.02
101.6,485.95,14.86,19.84,2.13,0.85,0.94
219.84,985.7,15.02,20.14,2.61,1.55,1.33
385.72,866.0,14.95,20.1,3.31,2.62,0.45
274.5,841.75,14.74,20.38,3.46,2.79,0.36
282.97,690.92,14.85,19.75,3.37,2.61,0.27
219.15,579.78,15.35,19.93,3.34,2.45,0.37
166.37,445.68,14.97,20.11,3.16,2.25,0.23
164.89,378.42,14.72,20.27,2.99,2.09,0.2
175.53,339.52,15.02,20.17,2.78,1.94,0.28
157.9,305.55,14.84,20.01,2.9,1.81,0.3
163.24,325.9,15.12,19.9,3.03,1.69,0.4
186.53,365.1,15.06,20.01,3.18,1.67,0.44
197.5,393.42,15.01,19.77,5.82,1.69,0.65
224.82,473.68,15.12,19.72,7.6,0.9,10.58
200.17,428.72,14.97,19.98,1.04,0.77,56.48
156.02,338.88,14.93,20.16,1.33,0.64,65.88
118.34,252.12,15.03,19.9,1.76,0.64,72.05
102.67,211.1,15.08,20.03,1.92,0.6,77.08
79.36,195.02,15.16,20.24,1.5,0.54,75.41
49.6,180.65,14.96,19.64,0.73,0.42,72.59
48.91,178.1,14.78,19.95,1.48,0.32,66.49
49.92,148.62,15.09,20.15,1.54,0.32,60.84
75.22,183.1,14.98,20.01,2.35,0.35,26.8
87.46,257.22,14.84,19.97,2.66,0.5,2.22
121.44,506.78,14.94,20.09,1.14,0.97,0.32
179.6,912.4,15.12,19.96,1.82,1.64,0.93
324.17,941.47,14.85,19.97,3.24,2.79,0.33
307.91,728.5,15.06,20.23,3.5,2.65,0.14
254.76,493.25,15.05,20.09,3.0,2.46,0.18
204.94,415.38,15.04,20.09,2.9,2.25,0.05
178.01,347.45,14.72,20.13,2.88,2.04,0.15
172.47,299.8,15.06,19.96,3.28,1.92,0.14
189.8,340.5,14.99,20.09,3.54,1.87,0.28
209.08,421.88,15.05,19.93,3.7,1.94,0.22
249.08,534.8,15.37,19.94,3.69,2.09,0.55
281.93,581.83,15.22,19.88,3.49,1.92,15.28
236.97,417.1,15.22,20.04,4.64,1.2,40.36
164.6,212.78,15.07,20.09,1.3,0.59,45.66
129.82,194.0,14.98,19.9,1.21,0.45,50.28
93.5,163.92,14.95,20.11,1.62,0.35,58.32
81.07,137.02,14.95,19.86,0.5,0.32,64.05
76.06,155.07,14.8,20.1,0.97,0.26,62.89
83.39,167.88,14.93,19.81,2.09,0.34,64.84
71.08,166.9,15.08,19.87,2.6,0.35,57.92
63.03,168.55,15.01,20.11,2.92,0.39,38.9
64.82,200.32,14.86,20.01,2.96,0.44,13.35
87.95,296.52,14.93,20.02,2.31,0.63,0.84
120.93,353.8,14.97,20.21,2.34,0.8,0.2
120.84,335.42,14.94,20.2,2.42,0.98,0.33
126.95,362.0,15.16,19.81,2.66,1.29,0.38
145.89,411.7,14.8,19.92,2.65,1.36,0.34
163.76,381.8,15.02,20.18,2.64,1.24,0.15
154.69,289.18,15.0,19.69,2.84,1.12,0.26
148.73,236.9,15.07,20.06,2.89,1.03,2.56
143.64,227.48,15.31,19.8,2.56,1.01,8.4
133.98,207.68,15.24,19.9,2.24,0.93,13.07
126.66,226.78,14.9,19.88,1.97,0.85,13.37
120.89,219.8,14.88,20.05,2.06,0.81,7.74
127.0,226.38,14.83,20.28,2.58,0.74,16.79
134.0,244.82,15.16,20.21,2.16,0.71,34.91
127.02,253.65,15.21,20.24,1.74,0.64,49.35
113.86,242.28,15.0,20.28,1.9,0.57,59.63
110.32,215.22,12.19,10.52,1.68,0.5,59.38
91.54,191.7,11.62,9.0,2.43,0.4,57.86
82.63,178.95,11.81,9.0,1.77,0.32,57.01
72.98,168.65,11.8,8.95,1.47,0.24,55.5
70.2,161.28,11.68,9.0,1.9,0.19,51.35
61.91,168.45,11.67,8.99,2.24,0.23,37.07
53.41,192.58,11.62,9.0,1.53,0.32,7.73
76.2,365.3,11.62,9.0,1.9,0.64,0.89
132.25,788.2,11.74,9.0,1.6,0.93,1.58
150.44,562.72,11.75,9.0,1.78,0.95,5.02
126.56,328.35,11.74,9.0,1.97,0.9,15.57
112.85,263.95,5.9,4.74,1.77,0.85,10.9
68.16,283.3,10.07,8.99,2.24,0.39,36.78
71.34,291.1,8.98,9.0,3.32,0.32,42.38
76.34,264.82,8.59,9.0,1.11,0.3,51.91
70.94,256.8,8.93,9.0,1.98,0.32,57.92
68.48,203.98,9.09,9.0,1.99,0.31,57.64
60.79,188.6,9.1,9.0,2.07,0.31,56.47
53.34,159.0,8.76,9.0,1.11,0.3,55.3
40.13,153.43,8.43,9.0,1.0,0.32,54.06
43.42,163.43,8.3,8.99,0.95,0.36,34.7
52.64,210.88,8.75,8.99,1.02,0.44,4.08
77.25,387.92,8.99,9.0,1.15,0.7,0.54
128.06,742.42,8.97,9.0,1.72,1.33,1.16
183.91,863.58,8.5,9.0,1.86,1.76,0.38
189.26,610.75,8.14,8.99,1.88,1.83,0.32
176.7,457.7,11.02,8.97,2.29,1.82,0.21
171.75,412.42,11.58,9.0,2.51,1.86,0.28
171.45,407.92,11.81,9.0,3.02,1.86,0.43
165.31,406.8,11.78,9.0,3.01,1.74,0.18
151.74,334.85,11.16,9.0,2.65,1.51,0.14
145.33,286.88,10.87,9.01,2.54,1.32,0.41
151.0,274.52,10.96,9.0,2.37,1.18,0.4
170.31,322.1,11.58,9.0,2.7,1.09,0.57
201.42,383.7,11.74,9.0,2.86,1.03,2.42
219.0,409.3,11.7,8.99,2.68,1.01,13.58
203.2,406.0,11.18,9.01,3.1,0.82,45.28
170.12,315.4,8.68,13.64,2.25,0.38,66.88
154.35,233.5,8.09,15.0,2.86,0.41,78.2
136.05,233.02,7.86,15.0,0.15,0.42,80.48
118.62,247.0,7.69,15.0,0.06,0.4,70.27
96.19,225.98,7.74,15.0,0.35,0.38,71.94
92.67,225.3,7.81,14.99,1.34,0.34,77.86
88.84,208.48,7.82,15.0,1.37,0.34,70.46
77.04,208.72,7.77,15.0,1.22,0.38,52.77
71.84,218.08,7.72,15.01,1.28,0.39,38.75
68.49,201.08,7.7,15.0,1.72,0.41,33.84
64.38,208.3,7.73,15.0,1.89,0.45,25.23
59.55,214.42,7.77,14.99,2.12,0.49,19.63
63.1,204.25,7.78,15.0,2.12,0.51,23.28
70.65,186.92,7.98,15.01,1.58,0.51,23.8
75.45,182.32,7.95,15.01,1.56,0.51,18.8
75.3,171.7,7.96,14.99,1.79,0.51,12.47
82.57,183.42,8.02,14.99,2.27,0.51,12.44
89.81,197.18,8.0,15.01,2.08,0.5,19.86
100.76,191.15,7.96,14.99,2.01,0.5,24.76
111.38,191.9,8.0,14.99,1.78,0.5,19.69
127.54,210.82,8.01,15.0,2.02,0.55,7.28
157.7,249.15,8.01,15.0,10.11,0.86,9.67
201.93,312.98,8.07,14.99,2.2,1.0,40.13
222.75,362.05,8.67,15.0,2.55,0.91,67.28
208.95,314.8,8.81,15.0,1.72,0.81,76.09
24.82,134.72,8.64,14.99,1.35,0.34,61.54
79.15,156.25,8.5,15.0,1.64,0.29,73.97
80.0,155.88,8.55,15.0,0.92,0.26,73.0
91.88,137.33,8.53,15.0,0.64,0.22,66.0
66.64,137.18,8.05,15.0,0.88,0.26,55.62
29.99,131.35,7.88,15.0,0.83,0.3,37.0
39.61,139.9,7.9,15.0,1.73,0.36,25.34
65.84,170.52,8.34,15.0,2.55,0.45,23.95
99.6,208.77,8.58,15.0,2.85,0.53,28.0
113.87,225.1,8.55,15.0,1.88,0.55,40.84
107.84,201.38,7.88,15.01,1.94,0.55,39.45
112.0,198.1,7.78,15.01,2.01,0.54,43.36
115.48,194.75,7.82,15.0,2.12,0.51,42.83
111.91,185.62,8.3,15.0,2.27,0.48,42.21
111.38,168.88,8.47,15.0,2.24,0.45,40.35
114.6,173.68,8.38,15.01,1.67,0.46,37.76
124.07,182.88,7.87,15.0,1.97,0.48,36.02
138.3,197.15,7.79,15.0,2.0,0.5,42.28
145.5,207.3,7.83,15.0,30.73,0.55,38.2
158.85,237.45,8.18,15.0,7.24,0.6,46.04
195.1,245.62,8.39,14.99,7.06,0.39,55.92
148.41,252.0,8.34,15.0,3.08,0.47,67.2
103.02,252.62,9.18,15.0,2.32,0.42,71.91
93.85,240.4,9.4,15.0,2.14,0.41,75.39
83.4,247.08,9.21,15.0,2.0,0.37,74.42
78.33,256.42,8.26,15.0,1.44,0.3,70.59
50.0,103.4,8.37,22.0,1.04,0.26,63.84
70.92,134.85,9.25,22.0,1.14,0.28,55.72
80.0,140.8,9.41,21.99,1.23,0.33,43.21
90.36,153.0,9.11,21.99,0.99,0.39,41.35
89.75,165.4,8.22,22.01,1.27,0.44,37.23
90.52,162.32,8.14,21.99,1.16,0.46,44.4
89.32,163.22,8.38,22.0,2.28,0.46,36.46
89.5,168.9,8.19,22.0,2.92,0.48,32.07
89.8,168.98,8.62,22.01,2.68,0.48,24.2
90.32,175.75,8.14,22.0,1.98,0.51,22.24
90.14,182.9,7.28,22.0,2.08,0.52,20.57
91.0,176.5,7.26,21.99,2.33,0.51,24.84
87.15,180.3,7.56,22.0,2.58,0.51,24.17
80.0,178.18,8.09,22.01,2.18,0.51,19.1
80.0,176.55,8.39,22.0,2.37,0.5,23.24
80.0,194.32,7.87,22.0,2.3,0.55,31.0
110.53,216.88,7.18,22.0,2.49,0.52,50.36
137.83,214.4,7.63,21.98,2.02,0.47,66.15
127.17,210.55,8.43,22.01,2.81,0.43,73.82
110.44,200.52,10.34,24.0,2.23,0.33,72.99
89.33,174.8,14.96,29.0,1.6,0.28,69.3
66.39,137.95,14.54,29.0,0.5,0.22,68.6
57.26,118.8,14.92,29.01,1.88,0.18,69.85
53.74,120.25,15.02,29.0,2.4,0.25,70.63
47.41,120.52,14.44,29.0,1.76,0.3,65.34
42.85,125.5,14.18,29.01,1.54,0.35,35.81
45.77,170.42,14.13,29.01,2.2,0.56,3.62
248.73,482.35,14.49,29.0,2.28,1.46,2.25
364.09,931.15,14.9,29.0,2.9,2.87,1.01
250.79,717.05,14.35,29.01,2.37,2.75,1.91
163.35,383.7,13.97,29.02,2.74,2.24,0.72
117.88,285.1,14.0,29.01,2.81,2.0,0.66
122.3,341.7,14.27,29.0,3.33,1.77,0.8
143.14,326.32,14.73,28.99,3.48,1.56,0.52
135.74,288.1,14.69,29.0,1.38,1.45,2.21
129.5,269.27,14.12,29.0,1.4,1.31,3.03
134.68,287.98,14.04,28.99,1.38,1.22,0.76
194.54,356.15,14.04,28.99,1.76,1.32,1.44
292.13,537.88,14.36,29.0,3.01,1.42,14.17
283.19,488.8,14.67,29.0,13.14,1.04,41.32
235.43,375.7,14.47,29.0,2.64,0.93,57.7
188.86,276.65,14.06,29.0,2.54,0.83,68.4
129.81,218.85,13.94,28.99,2.03,0.72,79.64
92.5,207.62,14.03,29.01,2.76,0.67,86.1
76.81,200.5,14.52,29.0,3.1,0.6,92.82
85.55,192.62,14.58,29.0,2.76,0.55,90.12
72.07,151.6,14.42,29.0,0.86,0.52,80.63
54.33,122.88,14.04,29.0,0.82,0.48,77.63
49.86,150.4,13.92,29.01,0.66,0.5,33.52
57.19,257.12,13.98,29.01,1.19,0.64,3.57
118.45,708.4,14.57,29.01,2.35,1.24,1.05
195.92,935.4,14.64,29.0,2.73,1.91,1.0
231.58,861.42,14.37,29.0,2.32,2.31,0.46
222.13,605.62,13.92,28.99,2.51,2.35,0.68
207.36,491.5,14.0,28.99,2.94,2.34,0.66
197.14,440.12,14.18,29.0,3.38,2.36,1.04
194.31,434.15,14.74,28.99,3.83,2.25,0.27
186.38,386.88,14.88,28.99,3.8,2.12,0.11
170.58,323.5,14.46,29.0,2.87,1.94,0.14
187.01,373.5,14.06,28.99,3.16,1.78,0.94
244.04,463.42,14.04,28.99,3.47,1.62,1.24
295.41,453.6,14.19,29.0,4.58,1.45,3.0
308.3,430.38,14.69,29.01,3.72,1.25,15.19
285.83,363.82,12.01,24.89,2.25,1.06,36.61
247.8,283.98,8.05,19.0,1.66,0.92,50.86
202.98,256.77,8.3,18.99,1.86,0.78,70.7
143.76,207.78,8.0,19.0,2.88,0.71,76.14
105.21,199.88,7.66,19.01,3.5,0.62,74.49
89.44,211.42,7.52,18.99,3.11,0.5,73.81
75.67,207.68,6.88,19.0,3.02,0.32,68.05
68.27,200.02,7.83,19.01,0.8,0.26,68.07
61.32,192.42,8.18,19.0,1.17,0.29,64.9
58.17,170.6,8.2,19.0,1.36,0.33,50.95
58.32,158.07,7.68,18.99,1.14,0.4,33.22
68.4,187.1,7.44,19.0,1.4,0.47,40.61
89.61,212.55,7.53,18.99,2.09,0.53,43.14
105.72,217.58,8.14,19.01,2.16,0.56,51.1
112.72,212.25,8.33,19.0,1.94,0.56,50.44
110.1,197.65,7.88,19.0,2.04,0.55,39.9
117.95,186.32,7.24,19.0,2.18,0.58,29.92
120.16,193.58,7.11,19.0,2.04,0.58,27.22
121.57,195.42,7.2,19.01,2.19,0.58,30.5
125.93,187.15,7.88,19.0,2.84,0.57,31.24
123.45,183.52,8.01,19.0,2.55,0.56,32.69
118.24,182.62,7.92,18.99,2.43,0.55,31.22
113.44,171.95,7.24,19.0,2.2,0.56,29.72
110.08,187.68,7.13,19.0,1.96,0.57,40.75
112.9,205.98,7.36,18.99,2.15,0.56,51.82
113.26,202.28,7.92,19.0,1.21,0.52,63.17
112.11,199.27,8.01,19.0,1.46,0.48,70.51
98.22,194.82,7.91,19.01,1.2,0.43,71.33
66.69,166.85,7.46,19.0,1.25,0.34,71.5
43.88,145.0,7.32,19.0,0.82,0.33,72.81
41.77,135.92,7.7,18.99,1.12,0.34,76.64
45.74,130.52,8.38,18.99,1.88,0.34,75.19
45.56,125.95,8.42,19.0,1.95,0.35,67.21
41.62,136.1,8.07,19.0,1.93,0.39,35.0
52.31,357.22,7.35,19.01,2.0,0.61,2.0
177.08,630.1,7.26,18.99,2.27,1.25,1.68
251.47,924.75,7.79,19.0,3.08,1.9,1.25
247.42,940.8,8.48,19.0,3.68,2.36,0.46
93.44,235.85,7.33,19.0,1.03,0.96,1.03
152.58,331.45,6.8,18.99,2.32,1.04,2.02
175.02,408.0,6.8,19.01,3.0,1.03,31.25
171.02,373.9,7.53,19.0,3.13,0.99,58.36
157.05,338.7,7.89,19.0,2.66,0.92,72.3
132.53,309.55,7.83,19.0,2.52,0.84,70.96
103.27,269.08,7.2,18.99,2.0,0.76,66.41
63.63,201.35,6.91,19.0,1.82,0.68,59.74
55.64,175.5,6.99,19.0,1.92,0.63,69.11
72.0,188.3,7.69,19.0,1.8,0.59,66.12
69.34,176.0,7.86,19.01,2.0,0.55,69.67
64.55,198.02,7.8,19.0,1.99,0.52,67.22
51.86,236.38,7.11,18.99,1.89,0.52,58.67
51.75,248.4,6.79,19.01,1.93,0.55,52.18
65.33,264.7,6.86,19.0,1.98,0.58,43.18
77.43,271.0,7.7,19.0,2.3,0.6,48.86
84.49,254.0,7.92,18.99,2.27,0.61,53.66
80.26,245.7,7.89,19.0,2.25,0.6,55.92
75.5,233.28,7.8,19.0,1.68,0.59,49.63
68.88,225.92,7.58,19.0,1.78,0.58,50.71
68.32,242.62,7.77,19.0,1.64,0.56,47.51
73.49,240.05,8.6,19.01,0.68,0.55,39.81
123.15,279.8,8.03,19.0,0.26,0.71,60.42
118.66,293.23,7.76,19.01,2.18,0.71,69.2
116.19,293.92,7.67,19.01,2.16,0.7,70.75
115.08,292.02,8.09,19.0,2.32,0.7,73.24
95.05,300.98,7.75,18.99,1.82,0.67,20.47
94.22,304.6,7.64,19.0,1.94,0.7,20.09
106.58,317.7,8.11,19.0,1.96,0.73,20.18
114.26,315.62,8.57,19.0,2.11,0.74,19.71
116.04,309.77,8.6,18.99,2.4,0.76,19.67
122.93,310.3,8.18,18.99,2.16,0.79,20.09
130.7,303.95,7.96,18.99,1.78,0.83,19.8
139.95,304.08,7.93,19.0,1.9,0.86,19.53
148.93,307.85,8.53,19.01,2.1,0.85,19.98
151.96,301.8,8.94,19.0,2.32,0.84,19.96
153.94,297.9,8.97,19.0,2.42,0.82,20.12
153.7,299.38,8.37,19.01,2.24,0.83,20.35
154.59,298.88,7.94,19.0,2.24,0.83,19.68
157.67,299.18,7.95,19.01,2.43,0.85,20.23
161.27,307.8,8.66,18.99,2.93,0.8,19.88
157.64,329.95,8.91,19.0,3.67,0.77,19.9
152.27,358.55,8.86,18.99,2.66,0.74,20.35
147.96,378.6,8.28,19.0,2.1,0.73,19.96
133.12,362.15,7.99,18.99,1.6,0.68,19.8
114.38,328.7,8.08,19.01,1.63,0.65,20.18
101.56,296.88,8.74,19.01,1.74,0.61,19.93
94.6,273.48,8.91,18.99,1.86,0.56,20.54
91.42,273.2,8.84,19.0,1.03,0.53,20.09
85.22,295.83,8.21,19.01,0.81,0.52,20.32
76.68,296.8,8.0,19.0,0.83,0.52,19.82
79.17,300.42,8.12,18.99,1.02,0.55,20.36
88.17,340.42,8.73,19.01,2.09,0.6,20.34
79.11,327.8,8.86,19.0,2.28,0.54,20.16
53.83,171.85,8.82,19.0,2.06,0.47,19.9
31.07,44.45,8.13,19.0,1.73,0.41,20.72
16.53,26.75,8.01,19.02,1.38,0.36,20.16
13.24,40.1,8.21,19.0,1.41,0.34,19.96
16.85,48.15,8.93,19.0,1.57,0.32,20.31
15.49,60.02,9.04,19.01,1.69,0.31,19.5
16.14,75.95,8.82,18.99,1.42,0.31,19.55
15.04,56.97,8.13,18.99,1.25,0.32,19.6
22.58,85.28,8.04,18.99,1.43,0.35,19.93
130.88,180.75,8.37,18.99,1.72,0.41,20.6
182.62,239.18,8.99,18.98,2.23,0.44,19.96
146.55,233.95,9.0,19.0,2.06,0.48,19.88
103.17,208.65,8.73,19.0,1.66,0.52,19.94
108.21,250.38,8.15,18.99,1.39,0.54,19.92
126.13,258.45,8.08,19.01,1.89,0.51,20.12
126.13,236.82,8.48,19.01,2.16,0.49,19.55
126.13,208.38,8.91,19.0,2.34,0.47,19.78
126.13,197.65,8.97,19.01,2.24,0.46,19.84
126.13,251.9,8.62,19.0,2.17,0.46,20.31
126.13,238.53,8.08,19.0,1.83,0.47,19.88
126.13,200.38,8.02,19.01,1.81,0.46,19.53
126.13,232.23,8.58,19.0,2.13,0.46,19.99
126.13,276.38,9.05,19.0,2.36,0.52,19.5
126.13,308.3,9.08,19.02,2.54,0.69,20.23
126.13,340.88,8.56,19.0,2.62,0.98,19.84
126.13,388.9,8.06,18.99,2.88,1.15,20.01
126.13,411.38,8.06,19.02,2.13,1.13,19.89
126.13,395.65,8.71,19.0,2.3,1.11,19.86
126.13,384.92,9.19,19.0,2.2,1.1,20.24
126.13,364.38,9.18,18.99,2.16,1.1,20.12
126.13,335.62,8.48,19.0,2.02,1.11,20.06
126.13,343.12,8.1,19.0,2.32,1.15,19.68
126.13,353.35,8.14,18.99,2.52,1.2,19.77
126.13,391.55,8.77,19.01,2.89,1.3,20.04
126.13,436.32,9.18,18.99,2.67,1.33,19.79
126.13,425.45,9.09,19.01,2.78,1.27,20.36
126.13,373.0,8.37,19.0,2.42,1.17,20.0
126.13,328.38,8.06,19.01,2.24,1.06,19.77
126.13,298.12,8.17,19.0,2.37,0.94,20.36
117.92,271.05,8.85,19.01,2.99,0.86,20.13
59.89,257.25,9.01,19.0,2.31,0.62,20.0
139.96,215.65,8.94,18.99,1.51,0.57,20.7
65.11,206.6,8.3,19.0,1.4,0.51,19.79
314.34,430.8,8.93,19.0,1.33,0.62,20.12
275.52,577.8,9.02,19.0,1.73,0.88,20.35
222.81,647.5,8.92,18.99,1.85,1.12,19.44
185.55,532.88,8.23,19.0,1.76,1.22,19.69
196.48,436.82,8.02,19.0,1.87,1.17,20.22
225.04,372.45,8.37,19.0,3.66,1.05,19.64
254.62,363.4,9.08,18.99,2.96,0.98,20.17
243.45,330.15,9.12,19.0,2.07,0.93,19.71
229.47,263.58,8.91,19.0,1.9,0.87,19.98
181.78,232.15,8.19,19.0,1.6,0.81,19.95
163.05,230.55,8.07,18.99,1.6,0.76,20.21
167.46,225.9,8.42,19.0,1.75,0.74,20.05
164.34,233.55,9.06,19.01,1.9,0.69,19.8
164.1,210.35,9.13,19.01,1.37,0.58,20.12
121.89,206.25,8.98,19.0,1.63,0.44,20.19
88.2,206.0,9.03,19.0,1.61,0.42,20.34
85.86,183.05,8.66,19.0,1.58,0.44,19.35
107.73,161.45,8.14,19.01,1.31,0.46,20.3
72.77,334.98,8.05,19.0,1.3,0.47,20.06
166.76,403.42,8.7,19.0,1.61,0.48,20.24
251.24,373.55,9.07,19.0,1.73,0.46,20.42
286.65,553.1,9.08,19.0,1.67,0.4,20.13
350.42,540.9,8.57,19.0,1.38,0.37,20.0
353.79,141.7,8.04,18.99,1.19,0.38,20.4
206.15,215.8,8.75,19.01,1.62,0.46,20.54
187.9,198.18,8.73,18.99,1.78,0.53,19.77
129.18,209.1,8.07,19.0,1.83,0.6,20.21
103.72,196.92,7.72,19.0,2.02,0.62,20.0
112.09,203.82,7.76,19.01,2.41,0.65,20.64
135.63,228.6,8.51,19.0,2.6,0.72,20.01
176.78,292.55,8.76,18.99,2.97,0.84,20.25
245.8,349.0,8.7,18.99,2.01,0.89,20.13
281.86,362.8,7.98,18.99,1.72,0.86,20.03
121.02,136.48,7.96,19.0,1.62,0.47,19.48
123.54,135.4,8.59,18.99,1.54,0.46,19.74
117.08,142.45,8.68,19.0,1.68,0.5,20.27
106.75,167.78,8.56,19.0,1.48,0.65,19.93
101.86,201.9,7.87,19.0,1.54,0.79,19.62
95.13,221.98,7.7,18.99,1.44,0.65,19.17
90.21,227.8,7.94,18.99,1.68,0.9,20.25
86.85,228.12,8.11,19.0,2.16,0.83,20.21
81.02,250.32,8.16,19.01,2.18,0.84,20.03
79.95,280.48,7.84,18.99,2.27,0.85,20.15
109.6,350.18,7.18,19.0,2.37,0.86,19.62
133.07,362.82,7.09,19.01,2.13,0.85,19.74
138.71,356.58,7.5,19.01,2.54,0.8,20.56
133.06,311.85,8.1,18.99,2.37,0.75,20.44
121.47,273.45,8.14,19.01,2.62,0.75,20.08
129.06,319.6,7.78,18.99,2.42,0.76,19.49
146.08,333.32,7.13,19.0,2.08,0.76,20.23
150.05,285.03,7.06,19.0,1.89,0.7,19.89
149.53,278.58,7.65,19.0,1.9,0.64,20.03
147.67,246.5,8.01,19.0,1.96,0.6,20.13
129.86,196.4,8.04,19.02,2.04,0.55,20.44
107.8,153.25,7.67,19.01,1.86,0.5,20.18
107.35,135.9,7.24,19.0,1.72,0.45,19.77
103.14,149.4,7.18,18.99,1.54,0.42,19.55
100.34,142.43,7.73,18.99,1.54,0.4,19.57
93.22,131.55,8.04,19.0,1.6,0.4,20.19
77.65,142.02,8.07,19.0,1.27,0.43,19.68
70.9,158.0,7.55,18.99,2.24,0.51,19.74
67.09,186.4,7.13,19.0,2.45,0.65,20.17
68.36,222.0,7.1,19.0,2.69,0.72,20.18
71.8,245.8,7.8,19.0,2.88,0.77,20.18
72.19,251.02,7.92,18.99,1.98,0.86,19.8
63.13,268.52,7.88,19.01,2.11,0.92,20.01
55.82,277.32,7.21,18.99,1.76,0.94,20.27
56.11,265.38,6.9,18.99,2.19,0.9,19.91
59.98,258.0,6.98,18.99,2.46,0.84,20.52
79.93,265.42,7.74,19.0,2.58,0.8,19.81
87.75,266.3,7.91,19.0,2.51,0.77,20.12
91.82,259.8,7.86,19.0,2.38,0.77,19.74
91.25,273.55,7.13,19.01,2.16,0.72,20.26
93.76,261.85,6.89,19.0,1.9,0.7,20.46
98.54,250.8,7.04,19.0,2.03,0.67,20.22
149.7,242.8,7.7,19.01,2.05,0.61,19.48
146.22,221.38,7.82,19.0,1.65,0.56,20.15
141.2,212.12,7.72,19.0,1.48,0.52,19.89
128.4,192.28,7.11,19.01,1.42,0.47,19.63
127.32,190.08,7.01,19.0,1.48,0.42,20.1
124.12,216.3,7.23,19.0,1.92,0.43,19.9
